GID_0,NAME_0,GID_1,NAME_1,GID_2,NAME_2,GID_3,NAME_3
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.4_1,Debub Gondar,ETH.3.4.9_1,Tach Gayint
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.4_1,Debub Gondar,ETH.3.4.10_1,West Esite
ETH,Ethiopia,ETH.2_1,Afar,ETH.2.4_1,Afar Zone 4,ETH.2.4.2_1,Ewa
ETH,Ethiopia,ETH.2_1,Afar,ETH.2.4_1,Afar Zone 4,ETH.2.4.3_1,Gulina
ETH,Ethiopia,ETH.2_1,Afar,ETH.2.3_1,Afar Zone 3,ETH.2.3.6_1,Gewane
ETH,Ethiopia,ETH.2_1,Afar,ETH.2.4_1,Afar Zone 4,ETH.2.4.1_1,Awra
ETH,Ethiopia,ETH.2_1,Afar,ETH.2.5_1,Afar Zone 5,ETH.2.5.1_1,Dalfagi
ETH,Ethiopia,ETH.2_1,Afar,ETH.2.5_1,Afar Zone 5,ETH.2.5.2_1,Dewe
ETH,Ethiopia,ETH.2_1,Afar,ETH.2.4_1,Afar Zone 4,ETH.2.4.4_1,Teru
ETH,Ethiopia,ETH.2_1,Afar,ETH.2.4_1,Afar Zone 4,ETH.2.4.5_1,Yalo
ETH,Ethiopia,ETH.2_1,Afar,ETH.2.5_1,Afar Zone 5,ETH.2.5.5_1,Telalak
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.1_1,Agew Awi,ETH.3.1.1_1,Ankasha
ETH,Ethiopia,ETH.2_1,Afar,ETH.2.5_1,Afar Zone 5,ETH.2.5.3_1,Hadelela
ETH,Ethiopia,ETH.2_1,Afar,ETH.2.5_1,Afar Zone 5,ETH.2.5.4_1,Simurobi Gele'alo
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.1_1,Agew Awi,ETH.3.1.4_1,Fagta Lakoma
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.1_1,Agew Awi,ETH.3.1.5_1,Guagusa Shikudad
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.1_1,Agew Awi,ETH.3.1.2_1,Banja
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.1_1,Agew Awi,ETH.3.1.3_1,Dangila
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.6_1,Mirab Gojjam,ETH.3.6.3_1,Debub Achefer
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.6_1,Mirab Gojjam,ETH.3.6.4_1,Dega Damot
,,,,,,,
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.6_1,Mirab Gojjam,ETH.3.6.1_1,Bahir Dar Zuria
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.6_1,Mirab Gojjam,ETH.3.6.2_1,Bure
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.6_1,Mirab Gojjam,ETH.3.6.7_1,Mecha
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.6_1,Mirab Gojjam,ETH.3.6.8_1,Quarit
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.6_1,Mirab Gojjam,ETH.3.6.5_1,Dembecha
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.6_1,Mirab Gojjam,ETH.3.6.6_1,Jabi Tehnan
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.6_1,Mirab Gojjam,ETH.3.6.11_1,Wemberma
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.6_1,Mirab Gojjam,ETH.3.6.12_1,Yilmana Densa
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.6_1,Mirab Gojjam,ETH.3.6.9_1,Sekela
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.6_1,Mirab Gojjam,ETH.3.6.10_1,Semen Achefer
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.3_1,Baso Liben
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.4_1,Bibugn
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.1_1,Aneded
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.2_1,Awabel
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.5_1,Debub Wollo,ETH.3.5.5_1,Jama
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.5_1,Debub Wollo,ETH.3.5.6_1,Kalu
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.5_1,Debub Wollo,ETH.3.5.3_1,Debresina
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.5_1,Debub Wollo,ETH.3.5.4_1,Dessie Zuria
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.5_1,Debub Wollo,ETH.3.5.9_1,Legambo
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.5_1,Debub Wollo,ETH.3.5.10_1,Legehida
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.5_1,Debub Wollo,ETH.3.5.7_1,Kelela
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.5_1,Debub Wollo,ETH.3.5.8_1,Kutaber
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.5_1,Debub Wollo,ETH.3.5.13_1,Sayint
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.5_1,Debub Wollo,ETH.3.5.14_1,Tenta
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.5_1,Debub Wollo,ETH.3.5.11_1,Mehal Sayint
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.5_1,Debub Wollo,ETH.3.5.12_1,Mekdela
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.5_1,Debub Wollo,ETH.3.5.17_1,Were Ilu
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.5_1,Debub Wollo,ETH.3.5.18_1,Worebabu
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.5_1,Debub Wollo,ETH.3.5.15_1,Thehulederie
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.5_1,Debub Wollo,ETH.3.5.16_1,Wegde
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.6_1,Berehet
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.7_1,Eferatana Gidem
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.4_1,Assagirt
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.5_1,Basona Worena
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.10_1,Hagere Mariam
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.11_1,Kewet
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.8_1,Ensaro
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.9_1,Gishe Rabel
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.14_1,Menz Lalo Midir
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.15_1,Menz Mama Midir
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.12_1,Menz Gera Midir
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.13_1,Menz Keya Gabriel
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.18_1,Minjar Shenkora
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.19_1,Mojan Wedera
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.16_1,Merahbete
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.17_1,Mimo Weremo
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.7_1,Dejen
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.8_1,Enarj Enawga
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.5_1,Debay Telatgen
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.6_1,Debre Elias
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.11_1,Goncha Siso Enese
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.12_1,Gonje
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.9_1,Enbise Sar Midir
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.10_1,Enemay
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.15_1,Michakel
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.16_1,Senan
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.13_1,Guzamn
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.14_1,Hulet Ej Enese
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.2_1,Ankober
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.3_1,Antsokiya
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.7_1,Misraq Gojjam,ETH.3.7.17_1,Shebel Bereta
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.1_1,Angolelana Tera
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.11_1,Lay Armacho
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.12_1,Metema
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.9_1,Gonder Zuria
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.10_1,Janamora
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.15_1,Tach Armacho
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.16_1,Takusa
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.13_1,Mirab Armacho
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.14_1,Quara
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.19_1,Wegera
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.20_1,West Belesa
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.17_1,Tsegede
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.18_1,Tselemt
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.11_1,Semen Wello,ETH.3.11.3_1,Delanta
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.11_1,Semen Wello,ETH.3.11.4_1,Gidan
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.11_1,Semen Wello,ETH.3.11.1_1,Bugna
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.11_1,Semen Wello,ETH.3.11.2_1,Dawunt
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.22_1,Tarema Ber
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.9_1,Oromia,ETH.3.9.1_1,Artuma Fursi
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.20_1,Moretna Jiru
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.8_1,North Shewa,ETH.3.8.21_1,Siya Debirna Wayu
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.9_1,Oromia,ETH.3.9.4_1,Dewa Harewa
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.9_1,Oromia,ETH.3.9.5_1,Jille Timuga
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.9_1,Oromia,ETH.3.9.2_1,Bati
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.9_1,Oromia,ETH.3.9.3_1,Dewa Cheffa
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.3_1,Beyeda
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.4_1,Chilga
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.1_1,Addi Arekay
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.2_1,Alfa
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.7_1,Dembia
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.8_1,East Belesa
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.5_1,Dabat
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.10_1,Semen Gondar,ETH.3.10.6_1,Debark
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.1_1,Asosa,ETH.4.1.7_1,Menge
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.1_1,Asosa,ETH.4.1.8_1,Sherkole
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.1_1,Asosa,ETH.4.1.5_1,Kurmuk
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.1_1,Asosa,ETH.4.1.6_1,Maokomo Special
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.2_1,Kemashi,ETH.4.2.3_1,Kamashi
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.2_1,Kemashi,ETH.4.2.4_1,Sirba Abay
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.2_1,Kemashi,ETH.4.2.1_1,Agalometi
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.2_1,Kemashi,ETH.4.2.2_1,Bio Jiganifado
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.3_1,Metekel,ETH.4.3.2_1,Dangura
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.3_1,Metekel,ETH.4.3.3_1,Dibat
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.2_1,Kemashi,ETH.4.2.5_1,Yaso
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.3_1,Metekel,ETH.4.3.1_1,Bulen
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.3_1,Metekel,ETH.4.3.6_1,Pawe Special
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.3_1,Metekel,ETH.4.3.7_1,Wenbera
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.3_1,Metekel,ETH.4.3.4_1,Guba
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.3_1,Metekel,ETH.4.3.5_1,Mandura
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.11_1,Semen Wello,ETH.3.11.7_1,Kobo
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.11_1,Semen Wello,ETH.3.11.8_1,Lasta
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.11_1,Semen Wello,ETH.3.11.5_1,Guba Lafto
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.11_1,Semen Wello,ETH.3.11.6_1,Habru
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.12_1,Wag Himra,ETH.3.12.1_1,Abergele
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.12_1,Wag Himra,ETH.3.12.2_1,Dehana
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.11_1,Semen Wello,ETH.3.11.9_1,Meket
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.11_1,Semen Wello,ETH.3.11.10_1,Wadla
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.12_1,Wag Himra,ETH.3.12.5_1,Sekota
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.12_1,Wag Himra,ETH.3.12.6_1,Ziquala
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.12_1,Wag Himra,ETH.3.12.3_1,Gaz Gibla
ETH,Ethiopia,ETH.3_1,Amhara,ETH.3.12_1,Wag Himra,ETH.3.12.4_1,Sahla
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.1_1,Asosa,ETH.4.1.3_1,Bilidigilu
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.1_1,Asosa,ETH.4.1.4_1,Homosha
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.1_1,Asosa,ETH.4.1.1_1,Assosa
ETH,Ethiopia,ETH.4_1,Benshangul-Gumaz,ETH.4.1_1,Asosa,ETH.4.1.2_1,Bambasi
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.3_1,Bele Gesgar
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.4_1,Chole
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.1_1,Amigna
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.2_1,Aseko
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.7_1,Dodota
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.8_1,Gololcha Arsi
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.5_1,Degeluna Tijo
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.6_1,Diksis
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.11_1,Inkolo Wabe
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.12_1,Jeju
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.9_1,Guna
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.10_1,Hitosa
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.15_1,Merti
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.16_1,Munessa
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.13_1,Limu Bilbilo
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.1_1,Arsi,ETH.8.1.14_1,Lude Hitosa
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.1_1,Agnuak,ETH.6.1.1_1,Abobo
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.1_1,Agnuak,ETH.6.1.2_1,Dima
ETH,Ethiopia,ETH.5_1,Dire Dawa,ETH.5.1_1,Dire Dawa,ETH.5.1.1_1,Dire Dawa
ETH,Ethiopia,ETH.5_1,Dire Dawa,ETH.5.1_1,Dire Dawa,ETH.5.1.2_1,Dire Dawa/Town
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.1_1,Agnuak,ETH.6.1.5_1,Gog
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.1_1,Agnuak,ETH.6.1.6_1,Itang
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.1_1,Agnuak,ETH.6.1.3_1,Gambela Zuria
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.1_1,Agnuak,ETH.6.1.4_1,Gambella Wild Life Reserve
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.2_1,Majang,ETH.6.2.2_1,Mengesh
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.3_1,Nuer,ETH.6.3.1_1,Akobo
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.1_1,Agnuak,ETH.6.1.7_1,Jore
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.2_1,Majang,ETH.6.2.1_1,Godere
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.3_1,Nuer,ETH.6.3.4_1,Wantawo
ETH,Ethiopia,ETH.7_1,Harari People,ETH.7.1_1,Hareri,ETH.7.1.1_1,Harar
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.3_1,Nuer,ETH.6.3.2_1,Jikawo
ETH,Ethiopia,ETH.6_1,Gambela Peoples,ETH.6.3_1,Nuer,ETH.6.3.3_1,Lare
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.11_1,Harena Buluk
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.12_1,Lege Hida
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.9_1,Goro
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.10_1,Gura Damole
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.15_1,Rayitu
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.16_1,Seweyna
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.13_1,Meda Welabu
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.2_1,Bale,ETH.8.2.14_1,Mena
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.2_1,Arero
ETH,Ethiopia,ETH.8_1,Oromia,ETH.8.3_1,Borena,ETH.8.3.3_1,Bule Hora
